Total Citation,No Citations,paper file name,author,subject,createdDate,url,error message
"1","0.0833","DAC-2005-11(02)-0129.PDF","Irith Pomeranz","N-Detection Under Transparent-Scan","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=N-Detection+Under+Transparent-Scan%22+author%3D%22Irith+Pomeranz%22&btnG=",""
"5","0.4167","DAC-2005-11(09)-0851.PDF","Rasit Onur Topaloglu and Alex Orailoglu","A DFT Approach for Diagnosis and Process Variation-Aware Structural Test of Thermometer Coded Current Steering DACs","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+DFT+Approach+for+Diagnosis+and+Process+Variation-Aware+Structural+Test+of+Thermometer+Coded+Current+Steering+DACs%22+author%3D%22Rasit+Onur+Topaloglu+and+Alex+Orailoglu%22&btnG=",""
"33","2.5385","DAC-2004-10(10)-0944.PDF","Xiaoyun Sun, Larry Kinney and Bapiraju Vinnakota","Combining Dictionary Coding And LFSR Reseeding For Test Data Compression","2004","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Combining+Dictionary+Coding+And+LFSR+Reseeding+For+Test+Data+Compression%22+author%3D%22Xiaoyun+Sun%2C+Larry+Kinney+and+Bapiraju+Vinnakota%22&btnG=",""
"15","1.2500","DAC-2005-11(09)-0845.PDF","Seiji Kajihara","Path Delay Test Compaction with Process Variation Tolerance","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Path+Delay+Test+Compaction+with+Process+Variation+Tolerance%22+author%3D%22Seiji+Kajihara%22&btnG=",""
"102","9.2727","DAC-2006-12(01)-0031.PDF","Saurabh K Tiwary","Generation of Yield-Aware Pareto Surfaces for Hierarchical Circuit Design Space Exploration","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Generation+of+Yield-Aware+Pareto+Surfaces+for+Hierarchical+Circuit+Design+Space+Exploration%22+author%3D%22Saurabh+K+Tiwary%22&btnG=",""
"14","1.2727","DAC-2006-12(11)-1035.PDF","Guo Yu","Lookup Table Based Simulation and Statistical Modeling of Sigma-Delta ADCs","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Lookup+Table+Based+Simulation+and+Statistical+Modeling+of+Sigma-Delta+ADCs%22+author%3D%22Guo+Yu%22&btnG=",""
"100","8.3333","DAC-2005-11(08)-0775.PDF","Sudheendra Hanga*","A Tool to Automatically Infer Dynamic Invariants for Hardware Designs","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Tool+to+Automatically+Infer+Dynamic+Invariants+for+Hardware+Designs%22+author%3D%22Sudheendra+Hanga*%22&btnG=",""
"44","3.6667","DAC-2005-11(06)-0597.PDF","Tsung-Yi Ho","Multilevel Full-Chip Routing for the X-Based Architecture","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Multilevel+Full-Chip+Routing+for+the+X-Based+Architecture%22+author%3D%22Tsung-Yi+Ho%22&btnG=",""
"52","4.3333","DAC-2005-11(02)-0117.PDF","Erik H. Volkerink and Subhasish Mitra","Response Compaction with any Number of Unknowns using a new LFSR Architecture","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Response+Compaction+with+any+Number+of+Unknowns+using+a+new+LFSR+Architecture%22+author%3D%22Erik+H.+Volkerink+and+Subhasish+Mitra%22&btnG=",""
"40","3.6364","DAC-2006-12(05)-0472.PDF","Joey Y. Lin","Optimal Simultaneous Mapping and Clustering for FPGA Delay Optimization","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Optimal+Simultaneous+Mapping+and+Clustering+for+FPGA+Delay+Optimization%22+author%3D%22Joey+Y.+Lin%22&btnG=",""
"58","4.8333","DAC-2005-11(05)-0403.PDF","Saurabh K Tiwary","Scalable Trajectory Methods for On-Demand Analog Macromodel Extraction","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Scalable+Trajectory+Methods+for+On-Demand+Analog+Macromodel+Extraction%22+author%3D%22Saurabh+K+Tiwary%22&btnG=",""
"9","0.8182","DAC-2006-12(10)-0983.PDF","Saumil Shah","Standard Cell Library Optimization for Leakage Reduction","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Standard+Cell+Library+Optimization+for+Leakage+Reduction%22+author%3D%22Saumil+Shah%22&btnG=",""
"352","32.0000","DAC-2006-12(06)-0532.PDF","Alan Mishchenko","DAG-Aware AIG Rewriting A Fresh Look at Combinational Logic Synthesis","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=DAG-Aware+AIG+Rewriting+A+Fresh+Look+at+Combinational+Logic+Synthesis%22+author%3D%22Alan+Mishchenko%22&btnG=",""
"41","3.4167","DAC-2005-11(06)-0551.PDF","Arun Natarajan","A 24 GHz Phased-Array Transmitter in 0.18 mm CMOS","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+24+GHz+Phased-Array+Transmitter+in+0.18+mm+CMOS%22+author%3D%22Arun+Natarajan%22&btnG=",""
"6","0.5000","DAC-2005-11(03)-0214.PDF","M. Saneei","Sign Bit Reduction Encoding For Low Power Applications","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Sign+Bit+Reduction+Encoding+For+Low+Power+Applications%22+author%3D%22M.+Saneei%22&btnG=",""
"13","1.0833","DAC-2005-11(01)-0043.PDF","Nikhil Jayakumar","A Self-adjusting Scheme to Determine the Optimum RBB by","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Self-adjusting+Scheme+to+Determine+the+Optimum+RBB+by%22+author%3D%22Nikhil+Jayakumar%22&btnG=",""
"23","1.9167","DAC-2005-11(01)-0057.PDF","Ying Wei","Systematic Development of Analog Circuit Structural Macromodels through Behavioral Model Decoupling","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Systematic+Development+of+Analog+Circuit+Structural+Macromodels+through+Behavioral+Model+Decoupling%22+author%3D%22Ying+Wei%22&btnG=",""
"57","5.1818","DAC-2006-12(10)-0997.PDF","Hao Hua","Exploring Compromises among Timing, Power and Temperature in Three-Dimensional Integrated Circuits","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Exploring+Compromises+among+Timing%2C+Power+and+Temperature+in+Three-Dimensional+Integrated+Circuits%22+author%3D%22Hao+Hua%22&btnG=",""
"329","29.9091","DAC-2006-12(01)-0069.PDF","Rouwaida Kanj","Mixture Importance Sampling and Its Application to the Analysis of SRAM Designs in the Presence of Rare Failure Events","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Mixture+Importance+Sampling+and+Its+Application+to+the+Analysis+of+SRAM+Designs+in+the+Presence+of+Rare+Failure+Events%22+author%3D%22Rouwaida+Kanj%22&btnG=",""
"44","3.3846","DAC-2004-10(10)-0934.PDF","Peter Wohl, John A. Waicukauski, Sanjay Patel","Scalable Selector Architecture for X-Tolerant Deterministic BIST","2004","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Scalable+Selector+Architecture+for+X-Tolerant+Deterministic+BIST%22+author%3D%22Peter+Wohl%2C+John+A.+Waicukauski%2C+Sanjay+Patel%22&btnG=",""
"30","2.7273","DAC-2006-12(09)-0893.PDF","Chia-Jui Hsu","Efficient Simulation of Critical Synchronous Dataflow Graphs","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Efficient+Simulation+of+Critical+Synchronous+Dataflow+Graphs%22+author%3D%22Chia-Jui+Hsu%22&btnG=",""
"18","1.5000","DAC-2005-11(02)-0159.PDF","Dipanjan Gope","Multilevel Fast Direct Solver based on Multipole Expansions for Parasitic Extraction of Massively Coupled 3D Microelectronic Structures","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Multilevel+Fast+Direct+Solver+based+on+Multipole+Expansions+for+Parasitic+Extraction+of+Massively+Coupled+3D+Microelectronic+Structures%22+author%3D%22Dipanjan+Gope%22&btnG=",""
"88","8.0000","DAC-2006-12(03)-0229.PDF","Qi Zhu","SAT Sweeping with Local Observability Don't­Cares","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=SAT+Sweeping+with+Local+Observability+Don%27t%C2%ADCares%22+author%3D%22Qi+Zhu%22&btnG=",""
"9","0.8182","DAC-2006-12(05)-0399.PDF","Gang Chen","A Test Pattern Ordering Algorithm for Diagnosis with Truncated Fail Data","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Test+Pattern+Ordering+Algorithm+for+Diagnosis+with+Truncated+Fail+Data%22+author%3D%22Gang+Chen%22&btnG=",""
"30","2.5000","DAC-2005-11(01)-0031.PDF","Feng Gao and John P. Hayes","Total Power Reduction in CMOS Circuits via Gate Sizing and Multiple Threshold Voltages","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Total+Power+Reduction+in+CMOS+Circuits+via+Gate+Sizing+and+Multiple+Threshold+Voltages%22+author%3D%22Feng+Gao+and+John+P.+Hayes%22&btnG=",""
"6","0.4615","DAC-2004-10(09)-0842.PDF","Xin Li, Yang Xu, Peng Li, Padmini Gopalakrishnan and Lawrence T. Pileggi","A Frequency Relaxation Approach for Analog/RF System-Level Simulation","2004","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Frequency+Relaxation+Approach+for+Analog%2FRF+System-Level+Simulation%22+author%3D%22Xin+Li%2C+Yang+Xu%2C+Peng+Li%2C+Padmini+Gopalakrishnan+and+Lawrence+T.+Pileggi%22&btnG=",""
"85","7.7273","DAC-2006-12(06)-0554.PDF","Wei Wu","A Systematic Method For Functional Unit Power Estimation in Microprocessors","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Systematic+Method+For+Functional+Unit+Power+Estimation+in+Microprocessors%22+author%3D%22Wei+Wu%22&btnG=",""
"26","2.3636","DAC-2006-12(06)-0568.PDF","Youngjin Cho","High-Level Power Management of Embedded Systems with Application-Specific Energy Cost Functions","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=High-Level+Power+Management+of+Embedded+Systems+with+Application-Specific+Energy+Cost+Functions%22+author%3D%22Youngjin+Cho%22&btnG=",""
"33","3.0000","DAC-2006-12(08)-0749.PDF","Jianfeng Luo","An IC Manufacturing Yield Model Considering Intra-Die Variations","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=An+IC+Manufacturing+Yield+Model+Considering+Intra-Die+Variations%22+author%3D%22Jianfeng+Luo%22&btnG=",""
"8","0.7273","DAC-2006-12(08)-0761.PDF","Jia Wang and Hai Zhou","Optimal Jumper Insertion for Antenna Avoidance under Ratio Upper-Bound","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Optimal+Jumper+Insertion+for+Antenna+Avoidance+under+Ratio+Upper-Bound%22+author%3D%22Jia+Wang+and+Hai+Zhou%22&btnG=",""
"38","3.1667","DAC-2005-11(07)-0624.PDF","Le Yan","User-perceived Latency Driven Voltage Scaling for Interactive Applications","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=User-perceived+Latency+Driven+Voltage+Scaling+for+Interactive+Applications%22+author%3D%22Le+Yan%22&btnG=",""
"152","13.8182","DAC-2006-12(07)-0657.PDF","Jordi Cortadella","Synthesis of Synchronous Elastic Architectures","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Synthesis+of+Synchronous+Elastic+Architectures%22+author%3D%22Jordi+Cortadella%22&btnG=",""
"87","7.9091","DAC-2006-12(06)-0542.PDF","Rajarshi Mukherjee and Seda Ogrenci Memik","Systematic Temperature Sensor Allocation and Placement for Microprocessors","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Systematic+Temperature+Sensor+Allocation+and+Placement+for+Microprocessors%22+author%3D%22Rajarshi+Mukherjee+and+Seda+Ogrenci+Memik%22&btnG=",""
"28","2.3333","DAC-2005-11(01)-0027.PDF","Patrick Schaumont","Cooperative Multithreading on Embedded Multiprocessor Architectures Enables","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Cooperative+Multithreading+on+Embedded+Multiprocessor+Architectures+Enables%22+author%3D%22Patrick+Schaumont%22&btnG=",""
"13","1.0833","DAC-2005-11(05)-0467.PDF","Debashis Sahoo","Multi-threaded Reachability","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Multi-threaded+Reachability%22+author%3D%22Debashis+Sahoo%22&btnG=",""
"73","6.0833","DAC-2005-11(03)-0266.PDF","Sorin Manolache","Fault and Energy-Aware Communication Mapping with Guaranteed Latency for Applications Implemented on NoC","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Fault+and+Energy-Aware+Communication+Mapping+with+Guaranteed+Latency+for+Applications+Implemented+on+NoC%22+author%3D%22Sorin+Manolache%22&btnG=",""
"64","5.8182","DAC-2006-12(02)-0103.PDF","Xin Li","Projection-Based Statistical Analysis of Full-Chip Leakage Power with Non-Log-Normal Distributions","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Projection-Based+Statistical+Analysis+of+Full-Chip+Leakage+Power+with+Non-Log-Normal+Distributions%22+author%3D%22Xin+Li%22&btnG=",""
"52","4.7273","DAC-2006-12(10)-0931.PDF","Ping-Hung Yuh","Placement of Digital Microfluidic Biochips Using the T-tree Formulation","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Placement+of+Digital+Microfluidic+Biochips+Using+the+T-tree+Formulation%22+author%3D%22Ping-Hung+Yuh%22&btnG=",""
"153","13.9091","DAC-2006-12(01)-0057.PDF","Kanak Agarwal","Statistical Analysis of SRAM Cell Stability","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Statistical+Analysis+of+SRAM+Cell+Stability%22+author%3D%22Kanak+Agarwal%22&btnG=",""
"38","3.4545","DAC-2006-12(01)-0043.PDF","Ramkumar Jayaseelan","Exploiting Forwarding to Improve Data Bandwidth of Instruction-Set Extensions","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Exploiting+Forwarding+to+Improve+Data+Bandwidth+of+Instruction-Set+Extensions%22+author%3D%22Ramkumar+Jayaseelan%22&btnG=",""
"32","2.9091","DAC-2006-12(07)-0695.PDF","Pablo Viana","Configurable Cache Subsetting for Fast Cache Tuning","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Configurable+Cache+Subsetting+for+Fast+Cache+Tuning%22+author%3D%22Pablo+Viana%22&btnG=",""
"20","1.8182","DAC-2006-12(04)-0302.PDF","Yuantao Peng","Low-Power Repeater Insertion With Both Delay and Slew Rate Constraints","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Low-Power+Repeater+Insertion+With+Both+Delay+and+Slew+Rate+Constraints%22+author%3D%22Yuantao+Peng%22&btnG=",""
"17","1.5455","DAC-2006-12(01)-0053.PDF","Xinping Zhu","Prototyping a Fault-Tolerant Multiprocessor SoC with Run-time Fault Recovery","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Prototyping+a+Fault-Tolerant+Multiprocessor+SoC+with+Run-time+Fault+Recovery%22+author%3D%22Xinping+Zhu%22&btnG=",""
"27","2.4545","DAC-2006-12(05)-0413.PDF","Hari Ananthan and Kaushik Roy","A Fully Physical Model for Leakage Distribution under Process Variations in Nanoscale Double-Gate CMOS","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Fully+Physical+Model+for+Leakage+Distribution+under+Process+Variations+in+Nanoscale+Double-Gate+CMOS%22+author%3D%22Hari+Ananthan+and+Kaushik+Roy%22&btnG=",""
"9","0.7500","DAC-2005-11(02)-0163.PDF","Rong Jiang","A Linear Time Sparse Transformation and Reordering Algorithm for 3D BEM Capacitance Extraction","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Linear+Time+Sparse+Transformation+and+Reordering+Algorithm+for+3D+BEM+Capacitance+Extraction%22+author%3D%22Rong+Jiang%22&btnG=",""
"15","1.3636","DAC-2006-12(10)-1009.PDF","Rohan Mandrekar","System Level Signal and Power Integrity Analysis Methodology for System-In-Package Applications","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=System+Level+Signal+and+Power+Integrity+Analysis+Methodology+for+System-In-Package+Applications%22+author%3D%22Rohan+Mandrekar%22&btnG=",""
"24","2.1818","DAC-2006-12(09)-0857.PDF","Chirag S. Patel","Silicon Carrier for Computer Systems","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Silicon+Carrier+for+Computer+Systems%22+author%3D%22Chirag+S.+Patel%22&btnG=",""
"62","5.1667","DAC-2005-11(01)-0037.PDF","Afshin Abdollahi","An Effective Power Mode Transition Technique in MTCMOS Circuits","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=An+Effective+Power+Mode+Transition+Technique+in+MTCMOS+Circuits%22+author%3D%22Afshin+Abdollahi%22&btnG=",""
"17","1.5455","DAC-2006-12(01)-0085.PDF","Alistair Bruce","Maintaining Consistency Between SystemC and RTL System Designs","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Maintaining+Consistency+Between+SystemC+and+RTL+System+Designs%22+author%3D%22Alistair+Bruce%22&btnG=",""
"64","5.8182","DAC-2006-12(08)-0773.PDF","Rajesh Garg","A Design Approach for Radiation­hard Digital Electronics","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=A+Design+Approach+for+Radiation%C2%ADhard+Digital+Electronics%22+author%3D%22Rajesh+Garg%22&btnG=",""
"267","22.2500","DAC-2005-11(06)-0523.PDF","Hongliang Chang","Full-Chip Analysis of Leakage Power Under Process Variations, Including Spatial Correlations","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Full-Chip+Analysis+of+Leakage+Power+Under+Process+Variations%2C+Including+Spatial+Correlations%22+author%3D%22Hongliang+Chang%22&btnG=",""
"121","10.0833","DAC-2005-11(06)-0535.PDF","Ashish Srivastava","Accurate and Efficient Gate-Level Parametric Yield Estimation Considering Correlated Variations in Leakage Power and Performance","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Accurate+and+Efficient+Gate-Level+Parametric+Yield+Estimation+Considering+Correlated+Variations+in+Leakage+Power+and+Performance%22+author%3D%22Ashish+Srivastava%22&btnG=",""
"8","0.7273","DAC-2006-12(07)-0679.PDF","Cristian Soviani","Synthesis of High-Performance Packet Processing Pipelines","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Synthesis+of+High-Performance+Packet+Processing+Pipelines%22+author%3D%22Cristian+Soviani%22&btnG=",""
"76","6.9091","DAC-2006-12(07)-0645.PDF","Joseph A. Paradiso","Systems for Human-Powered Mobile Computing","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Systems+for+Human-Powered+Mobile+Computing%22+author%3D%22Joseph+A.+Paradiso%22&btnG=",""
"11","1.0000","DAC-2006-12(01)-0093.PDF","Philippe Georgelin","Towards A C++-based Design Methodology Facilitating Sequential Equivalence Checking","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Towards+A+C%2B%2B-based+Design+Methodology+Facilitating+Sequential+Equivalence+Checking%22+author%3D%22Philippe+Georgelin%22&btnG=",""
"9","0.7500","DAC-2005-11(05)-0475.PDF","Shih-Hsu Huang","Race-Condition-Aware Clock Skew Scheduling","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Race-Condition-Aware+Clock+Skew+Scheduling%22+author%3D%22Shih-Hsu+Huang%22&btnG=",""
"24","2.1818","DAC-2006-12(03)-0205.PDF","Hao Yu","Fast Analysis of Structured Power Grid by Triangularization Based Structure Preserving Model Order Reduction","2006","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Fast+Analysis+of+Structured+Power+Grid+by+Triangularization+Based+Structure+Preserving+Model+Order+Reduction%22+author%3D%22Hao+Yu%22&btnG=",""
"15","1.2500","DAC-2005-11(03)-0260.PDF","Xi Chen","Simulation Based Deadlock Analysis for System Level Designs","2005","http://scholar.google.com/scholar?start=0&num=1&hl=en&as_sdt=0&q=as_subj%3D%22=Simulation+Based+Deadlock+Analysis+for+System+Level+Designs%22+author%3D%22Xi+Chen%22&btnG=",""
